"mkm5d_ptv4_lbp.3D.m2_firstorder_Maximum_247","mkm5d_ptv4_wavelet.HHH_firstorder_Median_239","sub"
0.413071247362216,-0.298193255083339,2331869
2.15829398409976,0.756494085963726,2336735
-0.539581478798855,0.0259851367912584,2339674
0.647731424295681,-0.383505118211878,2340155
-0.0190106006223768,-0.35471647145526,2340322
-0.539581478798855,0.53685696841697,2350037
-0.539581478798855,0.550072109158612,2352038
1.58241738882295,1.92673227760345,2359944
-0.306544218465923,0.586497785381892,2381907
1.64606986369777,0.419505756006954,2393207
1.7700603621175,-0.0619416327169518,2395415
-0.539581478798855,-0.0966009307291267,2395943
-0.442443161809794,-0.812187706828168,2401405
-0.539581478798855,-0.197650765809583,2405144
0.0959649811377012,0.0541570362843412,2414406
-0.253102583102783,-0.0750555919537634,2419459
-0.280628290630665,-0.159347771290522,2425694
1.57825621377668,0.835243467206901,2426863
-0.259924919019631,4.83491590817664,2430773
-0.539581478798855,-1.37075978613934,2439458
0.468192146330701,-0.386946961797681,2443354
-0.280087129134611,0.658182389646138,2445526
-0.539581478798855,0.214416498500507,2448298
0.12971934737986,-1.65532325239629,2453577
-0.442443161809794,0.900389572111062,2474709
2.97644882114442,-0.173449638309332,2480056
-0.442443161809794,-0.640885847073923,2480330
-0.539581478798855,0.789121023838709,2487135
3.35093763991729,-0.389380937250079,2488660
-0.539581478798855,1.30659795901343,2490180
2.16897843659499,-0.00622567751142118,2493534
-0.539581478798855,0.413636158376984,2498991
-0.539581478798855,0.293217022395215,2500377
-0.539581478798855,-0.70744822545826,2504802
2.89086556745295,0.617763974172739,2510402
0.488133636457072,-0.172937710067537,2520618
1.60121357009091,0.989803450514938,2559453
-0.539581478798855,1.00391052712693,277752
-0.442443161809794,0.134937138691572,308862
-0.46943864771967,-0.259215697687157,58325
-0.442443161809794,-0.300909167363577,92173
0.69318353869,0.0256509451515436,923666
0.21082382573056,0.391879157928045,965005
-0.539581478798855,-0.0355880484867509,983079
