"mkm9d_gtvper_lbp.3D.m2_firstorder_Range_233","mkm9d_gtvper_lbp.3D.m2_firstorder_Maximum_233","sub"
0.129543109884006,0.0209837753667621,2139733
0.129543109884006,0.0209837753667621,2141116
0.129543109884006,0.0209837753667621,2145166
0.129543109884006,0.0209837753667621,2145694
0.214750463522583,0.199251059261686,2146138
0.129543109884006,0.0209837753667621,2151024
0.129543109884006,0.0209837753667621,215131
0.129543109884006,0.0209837753667621,2152442
0.129543109884006,0.0209837753667621,2157529
0.165060601446163,0.0952919950352578,2158101
0.129543109884006,0.0209837753667621,2158329
-3.53864074917175,-7.65343803750617,2168082
0.129543109884006,0.0209837753667621,2172217
0.129543109884006,0.0209837753667621,2176530
0.129543109884006,0.0209837753667621,2176784
0.129543109884006,0.0209837753667621,2181724
0.0915884392723044,-0.0584234090151655,2183291
0.129543109884006,0.0209837753667621,2183356
-0.156203458449455,-0.576843318702725,2185290
0.129543109884006,0.0209837753667621,2186951
0.129543109884006,0.0209837753667621,2196212
0.129543109884006,0.0209837753667621,2199403
0.129543109884006,0.0209837753667621,2200416
0.129543109884006,0.0209837753667621,2200813
0.129543109884006,0.0209837753667621,2205389
0.165060601446163,0.0952919950352578,2212664
0.129543109884006,0.0209837753667621,2217034
0.129543109884006,0.0209837753667621,2218615
0.315626611947071,0.410299944381306,2219842
0.129543109884006,0.0209837753667621,2224150
0.129543109884006,0.0209837753667621,2228399
0.165060601446163,0.0952919950352578,2228400
0.129543109884006,0.0209837753667621,2234271
0.165060601446163,0.0952919950352578,2234422
0.129543109884006,0.0209837753667621,2237571
0.165060601446163,0.0952919950352578,2247869
0.129543109884006,0.0209837753667621,2250648
0.165060601446163,0.0952919950352578,2250836
0.129543109884006,0.0209837753667621,2267382
0.129543109884006,0.0209837753667621,2269346
0.129543109884006,0.0209837753667621,2271329
0.129543109884006,0.0209837753667621,2274521
0.94550372755772,1.72810266671164,2276121
-5.53198720674033,0.0209837753667621,2278618
0.129543109884006,0.0209837753667621,2285214
0.509518337187159,0.815952153401475,2286108
0.129543109884006,0.0209837753667621,2293123
0.397511557908064,0.581616225019084,2294852
0.470149242890719,0.733585770572611,2294873
0.129543109884006,0.0209837753667621,2296332
0.165060601446163,0.0952919950352578,2305114
0.129543109884006,0.0209837753667621,2305115
0.129543109884006,0.0209837753667621,2306459
0.129543109884006,0.0209837753667621,2306893
0.129543109884006,0.0209837753667621,2317120
0.129543109884006,0.0209837753667621,2319068
0.129543109884006,0.0209837753667621,2321962
0.129543109884006,0.0209837753667621,2331869
0.825498655101513,1.47703304176912,2336735
0.165060601446163,0.0952919950352578,2339674
0.129543109884006,0.0209837753667621,2340155
0.129543109884006,0.0209837753667621,2340322
0.129543109884006,0.0209837753667621,2350037
0.165060601446163,0.0952919950352578,2352038
0.257238457661585,0.288142674713457,2359944
0.129543109884006,0.0209837753667621,2381907
0.129543109884006,0.0209837753667621,2393207
0.129543109884006,0.0209837753667621,2395415
0.165060601446163,0.0952919950352578,2395943
0.129543109884006,0.0209837753667621,2401405
0.129543109884006,0.0209837753667621,2405144
0.129543109884006,0.0209837753667621,2414406
0.147024682288238,0.0575579945818504,2419459
0.129543109884006,0.0209837753667621,2425694
0.165060601446163,0.0952919950352578,2426863
0.129543109884006,0.0209837753667621,2430773
0.129543109884006,0.0209837753667621,2439458
0.129543109884006,0.0209837753667621,2443354
0.129543109884006,0.0209837753667621,2445526
0.129543109884006,0.0209837753667621,2448298
0.129543109884006,0.0209837753667621,2453577
0.129543109884006,0.0209837753667621,2474709
0.129543109884006,0.0209837753667621,2480056
0.129543109884006,0.0209837753667621,2480330
0.129543109884006,0.0209837753667621,2487135
0.129543109884006,0.0209837753667621,2488660
0.129543109884006,0.0209837753667621,2490180
0.129543109884006,0.0209837753667621,2493534
-2.21247375957607,-4.87888658002145,2498991
0.129543109884006,0.0209837753667621,2500377
0.129543109884006,0.0209837753667621,2504802
0.129543109884006,0.0209837753667621,2510402
0.582228818360144,0.968074000118853,2520618
0.129543109884006,0.0209837753667621,2559453
0.129543109884006,0.0209837753667621,277752
0.129543109884006,0.0209837753667621,308862
0.165060601446163,0.0952919950352578,58325
0.214750463522583,0.199251059261686,92173
0.465994593617421,0.724893586038533,923666
0.214750463522583,0.199251059261686,965005
