"mkm6d_ptvper_wavelet.LHL_glcm_ClusterProminence_238","mkm6d_ptvper_wavelet.LHL_glszm_GrayLevelVariance_238","sub"
-0.0401047650254248,0.203232135472343,2445526
-0.0932429711957669,0.102249672724879,2448298
-0.0216938942296264,0.368700361317921,2453577
-0.0293355940878154,0.217350609912578,2474709
0.33609716154196,1.59028884731071,2480056
-0.278706658067476,-0.964719134066382,2480330
-0.126867215500491,0.0752927989398474,2487135
-0.0192975516911651,-0.0620294372369739,2488660
-0.160570375873303,-0.270325644579011,2490180
-0.161523804579064,-0.315020227938815,2493534
0.292528164275072,1.17417413111305,2498991
-0.00618557569042963,0.320138678938364,2500377
-0.230861039250501,-0.421309192513245,2504802
0.0699806659640205,0.441466378897794,2510402
0.0746158227593152,0.715845073945485,2520618
-0.0124826316720526,0.421330837904422,2559453
-0.333161844590147,-1.13105336985979,277752
-0.283376018476641,-0.744252168400915,308862
-0.088750864036668,-0.362843612679617,58325
0.00200333651369832,0.313643729389803,92173
1.91960697219126,2.80112156991633,923666
-0.134005622706025,0.0960730990462555,965005
-0.315371037922724,-0.98861586741064,983079
